X,Y,id,state_code_2021,state_name_2021,lga_code_2024,lga_name_2024,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change_number_2023_24,erp_change_per_cent_2023_24,area_km2,pop_density_2024_people_per_km2,births_2021_22,deaths_2021_22,natural_increase_2021_22,internal_arrivals_2021_22,internal_departures_2021_22,net_internal_migration_2021_22,overseas_arrivals_2021_22,overseas_departures_2021_22,net_overseas_migration_2021_22,births_2022_23,deaths_2022_23,natural_increase_2022_23,internal_arrivals_2022_23,internal_departures_2022_23,net_internal_migration_2022_23,overseas_arrivals_2022_23,overseas_departures_2022_23,net_overseas_migration_2022_23,births_2023_24,deaths_2023_24,natural_increase_2023_24,internal_arrivals_2023_24,internal_departures_2023_24,net_internal_migration_2023_24,overseas_arrivals_2023_24,overseas_departures_2023_24,net_overseas_migration_2023_24,green_space_by_LGA_Green_space_ha,pop_density,Green_Pct
0,0,"62","1",New South Wales,"14500",Ku-ring-gai,"106965","106778","106559","105839","104883","104459","105551","107976","110464","112643","114604","116339","118195","119851","121315","122472","124122","125528","126364","126438","124703","124205","127002","128362","1360","1.0708","85.4093","1502.904","824","830","-6","8584","10192","-1608","3624","2508","1116","674","813","-139","7196","7841","-645","5899","2318","3581","662","838","-176","7188","8412","-1224","5296","2536","2760",,"1502.90425047389",
0,0,"63","1",New South Wales,"14550",Kyogle,"9739","9686","9590","9525","9507","9491","9491","9490","9514","9544","9537","9416","9345","9288","9197","9114","9171","9208","9248","9304","9346","9452","9468","9582","114","1.2041","3584.1829","2.6734","75","105","-30","958","840","118","34","16","18","100","103","-3","640","654","-14","45","12","33","105","114","-9","700","603","97","39","13","26",,"2.67341267656849",
0,0,"64","1",New South Wales,"14600",Lachlan,"7651","7529","7366","7214","7071","6932","6821","6793","6779","6765","6802","6749","6681","6624","6541","6444","6403","6341","6273","6223","6153","6138","6146","6113","-33","-0.5369","14968.2539","0.4084","98","69","29","420","475","-55","22","11","11","99","81","18","319","347","-28","27","9","18","76","74","2","342","394","-52","26","9","17",,"0.408397668882407",
0,0,"65","1",New South Wales,"14650",Lake Macquarie,"186353","187385","188171","188415","188547","188503","189672","191478","193585","195263","196811","197693","198953","200249","201240","202332","204512","206975","209433","211954","214054","216594","219231","221859","2628","1.1987","648.6393","342.0376","2434","2102","332","15861","14257","1604","1140","536","604","2267","2050","217","12158","10842","1316","1524","420","1104","2325","2146","179","12462","10886","1576","1331","458","873",,"342.037554616256",
0,0,"66","1",New South Wales,"14700",Lane Cove,"31880","31749","31695","31599","31538","31527","31678","31918","32308","32803","33233","33728","34261","35196","36402","37694","38615","39239","39790","40067","39608","40088","41547","42566","1019","2.4526","10.4789","4062.068","564","193","371","4335","4640","-305","1244","830","414","498","136","362","3455","3611","-156","2060","807","1253","501","141","360","3433","3747","-314","1868","895","973",,"4062.06758342956",
0,0,"67","1",New South Wales,"14750",Leeton,"11832","11807","11755","11681","11590","11562","11502","11457","11461","11432","11406","11430","11413","11408","11411","11407","11438","11459","11489","11500","11480","11454","11430","11438","8","0.07","1167.1876","9.7996","143","93","50","827","935","-108","62","30","32","145","110","35","603","723","-120","84","23","61","128","100","28","640","707","-67","72","25","47",,"9.79962432774303",
0,0,"68","1",New South Wales,"14850",Lismore,"42721","42749","42681","42764","43011","43338","43636","43750","43940","44190","44348","44388","44408","44327","44212","44122","44137","44196","44234","44316","44361","44274","43901","43783","-118","-0.2688","1287.7042","34.0008","460","403","57","4071","4359","-288","276","132","144","469","349","120","2755","3495","-740","348","101","247","423","385","38","2765","3116","-351","305","110","195",,"34.000820996002",
0,0,"69","1",New South Wales,"14870",Lithgow,"20451","20442","20418","20357","20272","20186","20277","20352","20621","20732","20850","21000","21118","21283","21400","21484","21419","21344","21216","21063","20855","20811","20722","20740","18","0.0869","4512.2561","4.5964","220","241","-21","1418","1484","-66","82","39","43","194","209","-15","1108","1262","-154","110","30","80","212","218","-6","1086","1125","-39","96","33","63",,"4.59637031683552",
0,0,"70","1",New South Wales,"14900",Liverpool,"158027","161908","163835","165627","167472","169868","172875","177372","181712","184910","188088","191799","196122","200725","206205","211983","217465","222410","227187","231268","234505","239774","247607","254905","7298","2.9474","305.7401","833.731","3460","1198","2262","19772","18338","1434","2961","1388","1573","3258","1260","1998","15839","14130","1709","5211","1085","4126","3165","1137","2028","16543","14597","1946","4509","1185","3324",,"833.73100224668",
0,0,"71","1",New South Wales,"14920",Liverpool Plains,"7977","7940","7859","7797","7736","7717","7720","7717","7718","7738","7761","7786","7812","7831","7837","7847","7829","7806","7780","7702","7608","7659","7666","7670","4","0.0522","5082.2398","1.5092","85","79","6","660","622","38","14","7","7","79","70","9","491","507","-16","20","6","14","88","92","-4","465","469","-4","18","6","12",,"1.50917711517666",
0,0,"72","1",New South Wales,"14950",Lockhart,"3550","3470","3404","3330","3267","3237","3203","3171","3159","3133","3098","3085","3096","3117","3121","3173","3208","3218","3266","3308","3328","3370","3396","3474","78","2.2968","2895.8049","1.1997","34","32","2","266","230","36","8","4","4","33","38","-5","207","184","23","11","3","8","27","37","-10","232","151","81","10","3","7",,"1.19966645543006",
0,0,"73","1",New South Wales,"15050",Maitland,"56055","57642","59167","60440","61961","63505","65143","66244","67268","68561","69924","72012","73870","75695","77374","79063","81058","83260","85313","87920","90612","93614","95937","98163","2226","2.3203","391.5089","250.7299","1302","616","686","8671","6574","2097","413","194","219","1332","608","724","7076","5874","1202","549","152","397","1246","610","636","7007","5730","1277","479","166","313",,"250.729932320823",
0,0,"74","1",New South Wales,"15240",Mid-Coast,"81291","82081","83014","83730","84281","84579","85325","86091","86942","87948","88818","89308","89940","90468","91038","91801","92901","93900","94826","95731","96475","97227","97911","98582","671","0.6853","10053.8633","9.8054","828","1386","-558","7301","6178","1123","351","164","187","856","1355","-499","5565","4708","857","456","130","326","840","1324","-484","5364","4478","886","410","141","269",,"9.80538496082396",
0,0,"75","1",New South Wales,"15270",Mid-Western,"22003","22002","21862","21706","21647","21641","21887","22186","22469","22774","23020","23343","23742","24059","24374","24546","24889","25181","25416","25589","25714","25795","25918","26214","296","1.1421","8752.2589","2.9951","337","249","88","1774","1841","-67","112","52","60","322","255","67","1437","1490","-53","150","41","109","292","222","70","1542","1403","139","131","44","87",,"2.99511249604374",
0,0,"76","1",New South Wales,"15300",Moree Plains,"16108","15834","15457","15028","14693","14407","14155","14070","14019","14032","14043","13980","13925","13853","13735","13627","13497","13355","13215","13047","12964","12868","12870","12816","-54","-0.4196","17902.7033","0.7159","189","92","97","892","1104","-212","36","17","19","218","113","105","764","903","-139","49","13","36","195","113","82","745","907","-162","41","15","26",,"0.715869541333459",
0,0,"77","1",New South Wales,"15350",Mosman,"27680","27644","27680","27737","27538","27570","27900","28422","28761","29131","29351","29481","29641","29846","30045","30260","30299","30269","30020","29543","28466","28132","29075","29253","178","0.6122","8.6503","3381.732","286","177","109","2489","3252","-763","1038","718","320","231","189","42","1942","2050","-108","1674","665","1009","219","167","52","1813","2454","-641","1494","727","767",,"3381.73242546501",
0,0,"78","1",New South Wales,"15520",Murray River,"10997","10994","10966","10929","10932","11020","11082","11161","11226","11259","11257","11382","11515","11642","11755","11872","12027","12227","12355","12572","12785","13014","13326","13562","236","1.771","11863.0162","1.1432","121","134","-13","1267","1058","209","62","29","33","106","141","-35","919","634","285","84","22","62","124","162","-38","864","638","226","73","25","48",,"1.14321684901686",
0,0,"79","1",New South Wales,"15560",Murrumbidgee,"4548","4485","4402","4328","4273","4219","4109","4039","3992","3948","3888","3882","3920","3900","3893","3929","3854","3809","3753","3625","3564","3566","3607","3658","51","1.4139","6880.7902","0.5316","33","37","-4","311","319","-8","27","13","14","60","38","22","238","245","-7","36","10","26","55","24","31","256","257","-1","32","11","21",,"0.531624986909207",
0,0,"80","1",New South Wales,"15650",Muswellbrook,"15099","15339","15402","15402","15467","15639","15713","15749","15878","16108","16328","16398","16415","16431","16435","16462","16519","16520","16554","16539","16469","16540","16775","16817","42","0.2504","3404.8841","4.9391","219","96","123","1710","1821","-111","110","51","59","239","136","103","1401","1375","26","147","41","106","217","119","98","1211","1351","-140","128","44","84",,"4.93908148004215",
0,0,"81","1",New South Wales,"15700",Nambucca Valley,"18026","18005","17849","18136","18247","18299","18456","18695","18892","19140","19235","19310","19428","19501","19541","19580","19787","19960","20150","20290","20382","20607","20774","20986","212","1.0205","1491.3431","14.0719","197","257","-60","1944","1693","251","64","30","34","212","277","-65","1439","1268","171","86","25","61","182","280","-98","1445","1186","259","76","25","51",,"14.0718792342285",
0,0,"82","1",New South Wales,"15750",Narrabri,"14422","14244","14050","13784","13592","13477","13359","13303","13349","13394","13438","13433","13489","13480","13459","13367","13300","13233","13146","12990","12808","12720","12752","12796","44","0.345","13014.9937","0.9832","205","132","73","927","1110","-183","40","18","22","179","116","63","785","854","-69","53","15","38","190","128","62","694","742","-48","45","15","30",,"0.983173737533196",
0,0,"83","1",New South Wales,"15800",Narrandera,"6686","6580","6433","6307","6221","6149","6103","6069","6093","6105","6115","6086","6054","6015","5978","5949","5909","5879","5832","5787","5733","5720","5692","5687","-5","-0.0878","4116.3458","1.3816","63","63","0","453","482","-29","31","15","16","66","93","-27","348","379","-31","42","12","30","66","81","-15","330","344","-14","36","12","24",,"1.38156517365475",
0,0,"84","1",New South Wales,"15850",Narromine,"7060","6980","6863","6777","6734","6691","6676","6726","6748","6815","6832","6795","6761","6721","6668","6617","6596","6584","6565","6521","6448","6429","6442","6432","-10","-0.1552","5261.5165","1.2225","102","66","36","453","517","-64","18","9","9","100","65","35","397","437","-40","25","7","18","87","61","26","402","453","-51","22","7","15",,"1.22246124287551",
0,0,"85","1",New South Wales,"15900",Newcastle,"141001","142220","143613","144834","145914","146623","148524","150553","151895","153483","155550","156451","157477","158683","159680","160707","162796","164730","166510","168242","169433","171535","174276","176860","2584","1.4827","186.7255","947.1658","2018","1547","471","14961","14768","193","2714","1276","1438","1852","1623","229","11610","11735","-125","3633","996","2637","1888","1534","354","11758","11655","103","3212","1085","2127",,"947.165759363343",
0,0,"86","1",New South Wales,"15950",North Sydney,"58337","58816","59583","60271","60850","61512","62476","63484","64762","65850","66747","67630","68666","69754","70860","71809","72304","72354","72155","71430","69471","69373","72017","72909","892","1.2386","10.491","6949.671","981","311","670","7806","9513","-1707","3051","2112","939","806","284","522","5982","6903","-921","4998","1955","3043","754","296","458","5752","7544","-1792","4364","2138","2226",,"6949.67114669717",
0,0,"87","1",New South Wales,"15990",Northern Beaches,"229816","230170","230208","230438","231741","233600","237084","239842","244500","248250","251696","254115","257020","259723","262593","265468","267483","268390","268935","268164","264567","263340","267899","270772","2873","1.0724","254.2072","1065.163","3085","1881","1204","12270","17025","-4755","5570","3246","2324","2527","1869","658","9367","11675","-2308","8964","2755","6209","2401","1757","644","8865","11789","-2924","8167","3014","5153",,"1065.16259177553",
0,0,"88","1",New South Wales,"16100",Oberon,"5257","5269","5243","5209","5193","5179","5166","5161","5192","5207","5209","5235","5300","5318","5329","5349","5409","5455","5489","5540","5567","5596","5600","5604","4","0.0714","3625.047","1.5459","64","54","10","461","451","10","17","8","9","54","63","-9","394","398","-4","24","7","17","54","57","-3","336","344","-8","22","7","15",,"1.54591099094715",
0,0,"89","1",New South Wales,"16150",Orange,"36701","36728","36721","36501","36410","36374","36801","37401","37904","38660","39419","39769","40167","40619","40837","41210","41800","42522","43115","43383","43750","43964","44236","44610","374","0.8455","284.2159","156.9581","645","376","269","3051","3277","-226","324","153","171","588","393","195","2448","2685","-237","433","119","314","561","401","160","2434","2491","-57","399","128","271",,"156.958143439547",
0,0,"90","1",New South Wales,"16200",Parkes,"14927","14901","14807","14690","14627","14600","14643","14755","14835","14984","15083","15048","15022","14991","14954","14924","14893","14836","14774","14646","14451","14346","14255","14236","-19","-0.1333","5957.6137","2.3895","186","146","40","999","1176","-177","59","27","32","168","165","3","820","973","-153","79","20","59","174","156","18","858","941","-83","69","23","46",,"2.38954734510564",
0,0,"91","1",New South Wales,"16260",Parramatta,"170101","171245","172927","175370","178021","180919","185175","189684","195136","199575","203205","208182","214537","221107","227649","234444","243158","250835","257472","260413","258527","260472","269095","274956","5861","2.178","83.8303","3279.912","3392","1258","2134","22651","27485","-4834","10255","5610","4645","3003","1219","1784","16973","22501","-5528","17378","5011","12367","2929","1177","1752","17951","23509","-5558","15152","5485","9667",,"3279.91191729005",
0,0,"92","1",New South Wales,"16350",Penrith,"176277","176829","176610","175589","175799","176067","177280","179851","181901","182948","184589","187281","190527","193765","197678","201597","205517","209578","213534","216922","219239","220915","224430","228661","4231","1.8852","404.7021","565.0107","3388","1315","2073","15069","16396","-1327","1744","814","930","3057","1316","1741","12075","12601","-526","2936","636","2300","3085","1236","1849","13143","12657","486","2592","696","1896",,"565.010658457171",
0,0,"93","1",New South Wales,"16380",Port Macquarie-Hastings,"64960","66573","67960","68987","69659","69947","71097","72528","73317","74460","75232","76271","77043","78048","78997","80073","81386","82780","84167","85499","86638","88305","89598","90835","1237","1.3806","3682.3915","24.6674","841","1067","-226","6795","5157","1638","481","226","255","706","1083","-377","5304","4103","1201","645","176","469","775","1077","-302","5240","4071","1169","563","193","370",,"24.6673934588433",
0,0,"94","1",New South Wales,"16400",Port Stephens,"58509","59506","60410","61256","61918","62132","63425","64316","65521","66447","67214","68012","68750","69537","70257","71115","71829","72609","73509","74450","75328","76669","77742","78906","1164","1.4973","858.4357","91.9184","713","653","60","7117","6091","1026","478","223","255","706","667","39","5543","4974","569","641","176","465","667","669","-2","5610","4812","798","559","191","368",,"91.9183580086429",
0,0,"95","1",New South Wales,"16490",Queanbeyan-Palerang,"44289","45669","47142","47783","48886","50070","51002","52141","53190","54250","54844","55408","55920","56537","57130","57790","59000","60212","61423","62506","63404","64236","65353","66855","1502","2.2983","5319.0075","12.5691","925","321","604","5164","5307","-143","717","346","371","961","358","603","4712","4863","-151","934","269","665","916","327","589","4927","4571","356","852","295","557",,"12.5690742116833",
0,0,"96","1",New South Wales,"16550",Randwick,"124456","124390","124252","124088","124596","125346","128229","131136","133975","136006","137792","139836","142459","144814","146908","148922","149099","147552","145287","142499","135219","135750","141828","144598","2770","1.9531","36.331","3980.017","1760","974","786","11149","14348","-3199","7205","4261","2944","1512","940","572","7866","10889","-3023","12343","3814","8529","1406","894","512","7077","10887","-3810","10238","4170","6068",,"3980.01706531612",
