X,Y,id,state_code,state_name,lga_code_2,lga_name_2,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change,erp_chan_1,area_km2,pop_densit,births_202,deaths_202,natural_in,internal_a,internal_d,net_intern,overseas_a,overseas_d,net_overse,births_2_1,deaths_2_1,natural__1,internal_1,internal_2,net_inte_1,overseas_1,overseas_2,net_over_1,births_2_2,deaths_2_2,natural__2,internal_3,internal_4,net_inte_2,overseas_3,overseas_4,net_over_2,green_spac,pop_dens_1,Green_Pct
150.0728373,-36.46579918,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0723746,-36.45295226,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0738169,-36.42166166,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0724109,-36.45336478,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0725775,-36.45272786,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0742112,-36.42190426,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0730396,-36.45391212,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.07221,-36.45049004,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0728162,-36.45277605,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0750065,-36.42151613,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0727529,-36.44891677,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0728222,-36.45355497,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.074131,-36.42181796,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0151243,-36.64541126,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.080792,-36.42326094,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0820586,-36.42245332,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0803822,-36.3784473,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0801052,-36.37902369,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0793324,-36.37881101,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
149.7175898,-36.8259012,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0807811,-36.37566992,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0815227,-36.37808442,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0817181,-36.37691607,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0814248,-36.37533605,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0804369,-36.37798906,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
150.0812087,-36.37667763,7,1,New South Wales,10550,Bega Valley,30425,30790,31056,31406,31608,31829,32183,32367,32620,32962,33128,33288,33430,33562,33713,33941,34287,34674,35026,35428,35770,35985,36278,36593,315,0.8683,6278.501299999999901,5.828300000000000,332,379,-47,2422,2240,182,150,70,80,314,375,-61,1869,1653,216,194,56,138,284,386,-102,1969,1689,280,198,61,137,,5.828301731816160,
152.7285964,-30.4037898,8,1,New South Wales,10600,Bellingen,12634,12673,12705,12672,12682,12716,12773,12787,12837,12891,12923,12909,12920,12929,12936,12951,12976,13006,13046,13152,13203,13261,13231,13278,47,0.3552,1600.433800000000019,8.296500000000000,125,134,-9,1260,1232,28,72,33,39,93,140,-47,856,910,-54,96,25,71,103,127,-24,826,812,14,85,28,57,,8.296500611271769,
145.7111803,-35.73431267,9,1,New South Wales,10650,Berrigan,8075,8058,8035,8014,8076,8160,8204,8237,8282,8291,8297,8365,8436,8519,8568,8609,8638,8645,8649,8653,8615,8652,8643,8666,23,0.2661,2065.887799999999970,4.194800000000000,80,115,-35,659,617,42,56,26,30,80,139,-59,599,605,-6,76,20,56,77,110,-33,568,555,13,66,23,43,,4.194806707314889,
150.8640934,-33.74093122,10,1,New South Wales,10750,Blacktown,263103,267048,268806,271434,275206,278894,284925,292002,299450,306601,312346,317735,324797,331825,339449,348030,359591,369384,380186,391911,399925,410944,426075,438843,12768,2.996700000000000,238.847100000000012,1837.338999999999942,6050,1983,4067,31145,27608,3537,6472,3057,3415,5866,2035,3831,24767,22697,2070,11710,2480,9230,5834,1940,3894,25316,23427,1889,9701,2716,6985,,1837.338615373600760,
146.9612732,-33.89433076,11,1,New South Wales,10800,Bland,6603,6529,6453,6360,6263,6212,6178,6113,6101,6049,6021,6034,6028,6034,6027,6024,5936,5849,5755,5649,5544,5493,5463,5454,-9,-0.1647,8557.653599999999642,0.6373,88,61,27,379,467,-88,20,10,10,78,62,16,292,359,-67,29,8,21,88,70,18,275,319,-44,25,8,17,,0.637324231,
149.1420647,-33.59431744,12,1,New South Wales,10850,Blayney,6478,6545,6562,6598,6649,6741,6821,6900,7041,7143,7217,7274,7303,7322,7322,7343,7375,7406,7450,7484,7511,7590,7643,7767,124,1.622400000000000,1524.646999999999935,5.094300000000000,93,51,42,570,547,23,26,12,14,105,68,37,464,472,-8,34,10,24,96,64,32,528,462,66,36,10,26,,5.094293957880088,
150.4111468,-33.69753161,13,1,New South Wales,10900,Blue Mountains,76528,76656,76651,76436,75971,75600,76198,77102,77869,78227,78553,78532,78705,78867,78889,78835,78989,79107,79077,79031,78372,77913,78437,78891,454,0.5788,1431.144199999999955,55.124400000000001,690,618,72,4914,5766,-852,602,281,321,686,569,117,3750,4111,-361,988,220,768,637,600,37,3894,4118,-224,882,241,641,,55.124424219446233,
146.866879,-31.53811604,14,1,New South Wales,10950,Bogan,3156,3105,3052,3027,2964,2939,2972,2992,2999,3013,3009,2982,2926,2894,2846,2764,2708,2648,2602,2514,2480,2454,2420,2407,-13,-0.5372,14599.899600000000646,0.1649,45,25,20,153,206,-53,13,6,7,35,30,5,102,151,-49,15,5,10,35,37,-2,153,173,-20,14,5,9,,0.164864147,
145.3568131,-29.91058065,15,1,New South Wales,11150,Bourke,3919,3781,3642,3494,3349,3185,3073,3046,3013,3033,3053,2998,2903,2870,2801,2762,2695,2600,2534,2483,2416,2348,2364,2349,-15,-0.6345,41598.372199999997974,0.0565,39,29,10,246,331,-85,13,6,7,44,20,24,164,178,-14,11,5,6,60,23,37,170,227,-57,10,5,5,,0.056468556,
146.9608838,-29.79158954,16,1,New South Wales,11200,Brewarrina,2148,2121,2078,2039,2029,2004,1961,1944,1900,1878,1874,1821,1830,1786,1762,1710,1683,1637,1591,1525,1487,1431,1411,1408,-3,-0.2126,19162.029600000001665,0.0735,27,21,6,87,153,-66,7,3,4,18,16,2,140,166,-26,7,3,4,17,19,-2,131,135,-4,6,3,3,,0.073478647,
141.479275,-31.94402255,17,1,New South Wales,11250,Broken Hill,20929,20681,20403,20111,19915,19753,19708,19604,19421,19267,19151,18985,18802,18627,18360,18114,17994,17914,17801,17718,17662,17567,17622,17541,-81,-0.4597,170.115299999999991,103.112399999999994,223,241,-18,939,1053,-114,71,34,37,213,222,-9,822,819,3,87,26,61,221,217,4,740,873,-133,77,29,48,,103.112418459715258,
151.1031574,-33.88367343,18,1,New South Wales,11300,Burwood,30393,30682,30980,31370,31696,32199,32893,33343,33708,33835,34176,35095,36145,37200,37822,38536,39275,39773,40333,40670,40440,40850,42496,43346,850,2.000200000000000,7.128200000000000,6080.917999999999665,340,263,77,3263,3991,-728,2121,1060,1061,329,240,89,2224,3202,-978,3639,1104,2535,314,226,88,2365,3414,-1049,3017,1206,1811,,6080.918043825930908,
153.622045,-28.70612343,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
153.622605,-28.70570646,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
153.6206058,-28.70540378,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
153.6194467,-28.70775754,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
153.6189924,-28.72285104,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
153.6184052,-28.71136226,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
153.4825096,-28.6041529,19,1,New South Wales,11350,Byron,29453,29697,29952,30141,30130,30125,30174,30347,30537,30664,30712,31210,31756,32263,32803,33399,33944,34512,35054,35715,36106,36514,37122,37826,704,1.896400000000000,565.802699999999959,66.853700000000003,374,234,140,3794,3841,-47,607,292,315,327,236,91,2510,2571,-61,810,232,578,342,237,105,2635,2486,149,703,253,450,,66.853692992274517,
148.7541069,-33.15298475,20,1,New South Wales,11400,Cabonne,12447,12478,12482,12506,12543,12634,12706,12799,12929,13071,13211,13322,13473,13506,13511,13577,13683,13729,13773,13814,13767,13843,13879,13897,18,0.1297,6022.349599999999555,2.307600000000000,167,122,45,1103,1094,9,41,19,22,142,127,15,823,843,-20,55,14,41,144,146,-2,860,871,-11,48,17,31,,2.307571118089857,
150.7241991,-34.00883069,21,1,New South Wales,11450,Camden,45167,47176,48445,48929,49994,50632,52182,53739,55379,56848,58440,61128,64095,68645,74103,80268,88297,96023,104706,112451,120083,127808,134763,141133,6370,4.726800000000000,201.527800000000013,700.315299999999979,2358,538,1820,13564,8015,5549,671,315,356,2223,550,1673,10734,6911,3823,1703,244,1459,2183,536,1647,10826,7217,3609,1381,267,1114,,700.315291488320668,
150.845863,-34.08341187,22,1,New South Wales,11500,Campbelltown (NSW),149188,149096,148739,147583,147216,146534,147155,148404,149984,150316,151172,152451,154346,156289,158586,161562,165143,168825,172286,175725,177778,180377,184734,188303,3569,1.932000000000000,311.411699999999996,604.675399999999968,2681,1092,1589,13736,13846,-110,2106,986,1120,2710,1096,1614,10946,11021,-75,3589,771,2818,2523,1102,1421,10880,11062,-182,3176,846,2330,,604.675418425190855,
151.1148306,-33.85348508,23,1,New South Wales,11520,Canada Bay,61940,63077,64060,65350,66951,68309,70196,72320,75332,77709,80065,82636,85568,88565,90467,92534,92872,92765,92609,91833,89685,89236,91383,92255,872,0.9542,19.923900000000000,4630.368999999999687,1141,576,565,7258,9257,-1999,2794,1809,985,954,567,387,5713,6917,-1204,4599,1635,2964,937,529,408,5730,7487,-1757,4010,1789,2221,,4630.368552341659779,
151.0373257,-33.92349498,24,1,New South Wales,11570,Canterbury-Bankstown,307592,307011,306316,305670,307118,310578,316155,322404,327793,332118,335940,340387,345692,350922,356328,361862,367534,371891,375333,376638,372459,372119,379733,385242,5509,1.450800000000000,110.237399999999994,3494.657999999999902,5126,2548,2578,19510,26522,-7012,7688,3594,4094,4680,2320,2360,14817,19492,-4675,12767,2838,9929,4698,2164,2534,15251,20140,-4889,10968,3104,7864,,3494.657892874832214,
145.4964313,-33.60897977,25,1,New South Wales,11600,Carrathool,3290,3246,3143,3054,2947,2863,2827,2784,2778,2732,2681,2668,2797,2800,2766,2793,2825,2864,2863,2892,2873,2829,2764,2767,3,0.1085,18934.485300000000279,0.1461,43,15,28,194,277,-83,22,11,11,34,30,4,124,215,-91,31,9,22,35,25,10,155,180,-25,27,9,18,,0.146135475,
151.3179744,-33.55704662,26,1,New South Wales,11650,Central Coast (NSW),294596,297530,299319,299999,301403,303051,306499,312338,316796,320361,322657,325163,327745,330377,333264,336611,340140,343074,345695,347734,348493,349158,351900,354803,2903,0.825,1681.005900000000111,211.065899999999999,4206,3470,736,19032,20371,-1339,2384,1116,1268,3701,3602,99,14474,14859,-385,3899,871,3028,3574,3479,95,14653,14375,278,3486,956,2530,,211.065886205396396,
151.2117287,-33.53112692,26,1,New South Wales,11650,Central Coast (NSW),294596,297530,299319,299999,301403,303051,306499,312338,316796,320361,322657,325163,327745,330377,333264,336611,340140,343074,345695,347734,348493,349158,351900,354803,2903,0.825,1681.005900000000111,211.065899999999999,4206,3470,736,19032,20371,-1339,2384,1116,1268,3701,3602,99,14474,14859,-385,3899,871,3028,3574,3479,95,14653,14375,278,3486,956,2530,,211.065886205396396,
151.5716505,-33.29028827,26,1,New South Wales,11650,Central Coast (NSW),294596,297530,299319,299999,301403,303051,306499,312338,316796,320361,322657,325163,327745,330377,333264,336611,340140,343074,345695,347734,348493,349158,351900,354803,2903,0.825,1681.005900000000111,211.065899999999999,4206,3470,736,19032,20371,-1339,2384,1116,1268,3701,3602,99,14474,14859,-385,3899,871,3028,3574,3479,95,14653,14375,278,3486,956,2530,,211.065886205396396,
151.2854996,-33.30790013,26,1,New South Wales,11650,Central Coast (NSW),294596,297530,299319,299999,301403,303051,306499,312338,316796,320361,322657,325163,327745,330377,333264,336611,340140,343074,345695,347734,348493,349158,351900,354803,2903,0.825,1681.005900000000111,211.065899999999999,4206,3470,736,19032,20371,-1339,2384,1116,1268,3701,3602,99,14474,14859,-385,3899,871,3028,3574,3479,95,14653,14375,278,3486,956,2530,,211.065886205396396,
143.5896984,-31.85068476,27,1,New South Wales,11700,Central Darling,2432,2326,2218,2163,2096,2000,2003,2003,2029,2045,2059,2015,1979,1934,1923,1881,1845,1809,1799,1774,1758,1749,1756,1767,11,0.6264,53492.192999999999302,0.033,21,13,8,169,191,-22,9,4,5,23,12,11,153,168,-15,15,4,11,23,19,4,163,163,0,11,4,7,,0.033032858,
